id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
7069,US,"This luxury-level project by Jeff Tanner and Rob DaFoe delivers aromas of rich blackberry jam nuanced with wet tobacco, loam, tomato leaf and a touch of spearmint. Blackberries and blueberries also line the edges of the palate, but the core is all about spicy tobacco and black pepper. There's lot of acidity four years in, so this will stand the test of time in the cellar. Drink 2017 through 2028.",,93,110.0,California,Santa Ynez Valley,Central Coast,Matt Kettmann,@mattkettmann,Tanner DaFoe 2010 Cabernet Sauvignon (Santa Ynez Valley),Cabernet Sauvignon,Tanner DaFoe
7115,US,"Young and bony, with primary fruit flavors of blackberries, cherries, briary tobacco and cedar. With its dry finish and rich tannins, it's a candidate for limited cellaring. Best late 2009 through 2010.",Reserve,87,25.0,California,Livermore Valley,Central Coast,,,Concannon 2005 Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Concannon
7449,France,"This is a wood-aged wine that has some weight. There's a strong toast character from the wood, contrasting with the ripe plum flavor.",Cuvée Elodie,86,,Alsace,Alsace,Southern Oregon,Roger Voss,@vossroger,Robert Klingenfus 2010 Cuvée Elodie Pinot Noir (Alsace),Pinot Noir,Robert Klingenfus
7560,Germany,"Scents of honey and marmalade are accented with lemongrass and ginger on this exquisitely composed beerenauslese. It's lusciously rich, with flavors of peach preserves and mango, but accented with hints of warm, exotic spice and a streak of lemony acidity that reverberates on the finish.",Ürziger Würzgarten Beerenauslese,95,120.0,Mosel,,California Other,Anna Lee C. Iijima,,C.H. Berres 2011 Ürziger Würzgarten Beerenauslese Riesling (Mosel),Riesling,C.H. Berres
7630,US,"A full-bodied yet elegant wine, given added time in bottle, this shines in soft, firm tannins and vibrant black cherry, with a sensual trace of coconut and leather. Velvety on the palate, it gets better as it opens in the glass, taking on added complexity and intrigue.",Old Toll Hillside Vineyard,91,100.0,California,Calistoga,Napa,Virginie Boone,@vboone,Rarecat 2010 Old Toll Hillside Vineyard Cabernet Sauvignon (Calistoga),Cabernet Sauvignon,Rarecat
7650,France,"Towards the southern end of Chassagne, Morgeot is a large premier cru that once belonged to an abbey. This wine is full of fruit, spiced with the wood aging and with a strongly mineral texture. It has the potential to be rich, round and smooth. Wait until 2018.",Les Morgeots Premier Cru,92,180.0,Burgundy,Chassagne-Montrachet,Columbia Valley,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2014 Les Morgeots Premier Cru  (Chassagne-Montrachet),Chardonnay,Jean-Luc and Paul Aegerter
7802,France,"This is well-balanced and ripe, with plenty of room for both the attractive black fruits and the firm tannic structure. Wood aging shows, although it will integrate well. The wine is fruity, likely to be ready to drink from 2016.",Château Courbian,87,19.0,Bordeaux,Médoc,Napa,Roger Voss,@vossroger,Producta Vignobles 2011 Château Courbian  (Médoc),Bordeaux-style Red Blend,Producta Vignobles
7875,Argentina,"Flowery, tropical aromas are pure Torrontés, although this one turns to applesauce the longer it breathes. A healthy-feeling but generic palate deals flavors of Thompson seedless white grapes and honeydew. It has a fresh but faint finish.",Sustainably Farmed Estate Grown and Bottled,85,10.0,Mendoza Province,Mendoza,California Other,Michael Schachner,@wineschach,Zolo 2016 Sustainably Farmed Estate Grown and Bottled Torrontés (Mendoza),Torrontés,Zolo
7894,US,"Nicely layered, this offers an intensity of black plum and chocolate around a soft core of approachable, rounded tannins. Medium bodied, it has a mix of elegance and decadence that makes it drinkable now and impressive from start to finish.",,91,37.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,The Calling 2012 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,The Calling
8184,France,"Still young, this complex and dense wine packed with tannins celebrates the fact that the vineyard is on the Greenwich meridian longitude line. The 95% Tannat (and 5% Cabernet Franc) has weight and a layered structure of black fruits and acidity, all of which promise aging. Drink from 2019 or hold until 2034, 150th anniversary of Greenwich Prime Meridian.",Cuvée Greenwich,92,35.0,Southwest France,Madiran,Southern Oregon,Roger Voss,@vossroger,Château Peyros 2010 Cuvée Greenwich Tannat-Cabernet Franc (Madiran),Tannat-Cabernet Franc,Château Peyros
8244,Portugal,"From vineyards in the southern section of Vinho Verde, this ripe Alvarinho is soft and fruity. It has a light texture that is balanced with crisp acidity and a juicy, perfumed aftertaste. Drink this wine now.",Calçada Terroir,88,18.0,Minho,,Central Valley,Roger Voss,@vossroger,Quinta da Calçada 2015 Calçada Terroir Alvarinho (Minho),Alvarinho,Quinta da Calçada
8251,Germany,"Delicate and racy, yet intensely penetrating with peach and lemon flavors, this off-dry Riesling achieves satisfying balance. The palate is smooth and finishes long on a sultry smoke tone.",Flagfish,89,16.0,Mosel,,Washington Other,Anna Lee C. Iijima,,Bollig-Lehnert 2013 Flagfish Riesling (Mosel),Riesling,Bollig-Lehnert
8316,US,"Exceptionally ripe fruit flavors of blackberry and cherry jam are brightened with crisp acidity in this dry, exotically spicy Pinot Noir. It's fine and silky in the mouth, with a brace of tannins. Drink over the next few years.",Goff-Whitton Vineyard,88,45.0,California,Russian River Valley,Sonoma,,,Lost Canyon 2009 Goff-Whitton Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Lost Canyon
8587,France,"A finely balanced wine, its tannins showing the influence of Cabernet Sauvignon along with its signature black currant flavors. There is also weight and an attractive plumper character that broadens the wine, surrounding the tannins with sweet berry fruits.",Château d'Arche,90,25.0,Bordeaux,Haut-Médoc,Central Coast,Roger Voss,@vossroger,Mähler-Besse 2008 Château d'Arche  (Haut-Médoc),Bordeaux-style Red Blend,Mähler-Besse
8627,US,"Warm aromas of mocha powder and spicy white pepper mesh with the boysenberry jam foundation on this wine by the region's pioneering Franscioni family. The intriguing palate shows a lot of fennel, tarragon and black pepper, with ripe but tart boysenberry fruit and prominent lavender elements. This great wine shows the grape's herbal potential.",Garys' Vineyard,91,40.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Roar 2012 Garys' Vineyard Syrah (Santa Lucia Highlands),Syrah,Roar
8761,US,"This Cabernet Sauvignon, with 11% Merlot added, offers intense ripeness and a plush texture of soft tannins. Rich blackberry jam and chocolate flavors are layered with soy and leather notes, benefitting from integrated oak.",Estate Grown,91,85.0,California,Stags Leap District,Napa,Virginie Boone,@vboone,Chimney Rock 2014 Estate Grown Cabernet Sauvignon (Stags Leap District),Cabernet Sauvignon,Chimney Rock
8930,US,"The aromas are brooding, with notes of barrel spice and cherry. The flavors are tart and elegant in style, with lightly gritty tannins backing them up. Best suited to the dinner table.",Alder Ridge Vineyard,86,25.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Ram 2014 Alder Ridge Vineyard Cabernet Franc (Columbia Valley (WA)),Cabernet Franc,Ram
9036,US,"Rather heavy in texture, with the weight of a Rhone wine, and thick, fruity flavors of plums, heirloom tomatoes, cola, espresso and oak. Very dry, with smooth tannins. This is a big Pinot, clean and complex, although not particularly delicate.",Estate,87,33.0,California,Russian River Valley,Sonoma,,,Russian Hill 2002 Estate Pinot Noir (Russian River Valley),Pinot Noir,Russian Hill
9275,France,"This soft wine is full of yellow fruits and spiced lemon, with a light, tangy texture. It's rich while having a crisper side. Drink in fall 2016.",Tradition,85,25.0,Alsace,Alsace,North Coast,Roger Voss,@vossroger,Emile Beyer 2013 Tradition Pinot Gris (Alsace),Pinot Gris,Emile Beyer
9331,Lebanon,"Smoky and rich with a swirl of petrol, dried apple and smoked nut skin flavors on the nose and palate, this is a dry, full-bodied white blend that's intentionally savory in style. Pleasantly pithy in the midpalate with hints of sun-dried hay and orange peel.",Musar Jeune,86,20.0,Bekaa Valley,,Central Valley,Anna Lee C. Iijima,,Château Musar 2009 Musar Jeune White (Bekaa Valley),White Blend,Château Musar
9395,Spain,"This forceful Mencía blend pounds away with heavy oak, lemon and violet aromas. The palate is scorching, scouring and short on balance. Inky berry and bitter flavors come with overpowering oak-based clove notes in front of a short finish.",Tradición Barrica,82,27.0,Galicia,Ribeira Sacra,Southern Oregon,Michael Schachner,@wineschach,Adegas Moure 2013 Tradición Barrica Red (Ribeira Sacra),Red Blend,Adegas Moure
9474,Italy,"This opens with pretty aromas of orchard fruit and a tinge of spring blossom. The juicy palate delivers tropical fruit, white peach and citrus alongside bright acidity. A light mineral note marks the close.",,88,19.0,Lombardy,Lugana,Napa-Sonoma,Kerin O’Keefe,@kerinokeefe,Malavasi Daniele 2013  Lugana,Turbiana,Malavasi Daniele
9558,France,"This toasty, spicy selection is dominated by strong new-wood flavors. It has a rich character, with pear and peach flavors and gentle acidity. There is a crisp finish to this ripe wine.",Millésime Brut,88,50.0,Champagne,Champagne,Finger Lakes,Roger Voss,@vossroger,H. Blin 2004 Millésime Brut  (Champagne),Champagne Blend,H. Blin
9655,Italy,This soft and spicy Ripasso has a fragrance of plum and raisin along with spicy notes of clove and pepper. The plush palate offers ripe black cherry along with nutmeg and cinnamon and finishes on a note of bitter almond.,,87,20.0,Veneto,Valpolicella Ripasso,New York Other,Kerin O’Keefe,@kerinokeefe,Allegrini 2011  Valpolicella Ripasso,Red Blend,Allegrini
9831,US,"Light and almost effervescent in the glass, this popular Grenache-based pink from Doug Margerum offers yeasty, Champagne-like aromas, soft lemon-peel scents and wet slate minerality. The palate's tingling acidity delivers chalky lime and cotton candy flavors, bound together with compelling tension.",Riviera,91,21.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Margerum 2016 Riviera Rosé (Santa Barbara County),Rosé,Margerum
9889,US,"This is a rich and powerful blend of 50% Zinfandel, 25% Syrah and 25% Petite Sirah. Quite dark and dense, it offers boisterous aromas of boysenberry and blackberry along with espresso, caramel and a bit of graphite. The palate is extremely juicy with vanilla, caramel and blackberry pie, a bit overwhelming but very hedonistic.",Marteau Rouge,88,32.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Arndt 2014 Marteau Rouge Red (Paso Robles),Red Blend,Arndt
10073,US,"Ortman reaches into this Central Coast county to produce this slightly awkward wine. It's dry and rich in cherry pie filling, mocha and spice flavors, but has too much acidity, giving it a chile pepper burn.",Salisbury Vineyard,86,36.0,California,San Luis Obispo County,Central Coast,,,Ortman Family 2007 Salisbury Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Ortman Family
10165,Spain,"Perfumed, lightly oaked and exotic on the nose, this Garnacha Tintorera is showing some complexity on its bouquet. The palate is more standard and solid, while flavors of herbs, oak spice and resin infiltrate red-plum flavors prior to an oaky, lightly resiny finish. Drink through 2017.",Soplo,89,15.0,Levante,Valencia,Southern Oregon,Michael Schachner,@wineschach,Rafael Cambra 2011 Soplo Garnacha Tintorera (Valencia),Garnacha Tintorera,Rafael Cambra
10228,US,"This is one of the best balanced and most elegant Zins around. Very fresh in aroma, it's slightly yeasty like freshly fermented wine, and with subtly gorgeous cherry and blackberry flavors layered with light cedar and cocoa spiciness. Not only is the finish lingering, but the wine still tasted great two days after pulling the cork.",Lodi Native Marian's Vineyard,92,30.0,California,Mokelumne River,Central Valley,Jim Gordon,@gordone_cellars,St. Amant 2013 Lodi Native Marian's Vineyard Zinfandel (Mokelumne River),Zinfandel,St. Amant
10283,US,"This is spicy and complex; wonderfully aromatic with a mix of Meyer lemon, pineapple and peach. Along with the fruits there are minty streaks and what might be called minerality. It turns a little bit chalky and soapy in the finish.",Small Lot Series,87,20.0,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Columbia Winery 2007 Small Lot Series Riesling (Yakima Valley),Riesling,Columbia Winery
10342,Portugal,"A blend of Cabernet Sauvignon and Touriga Nacional, this combination brings out the elegance of the Cabernet, with its juicy black currant fruit flavors. The tannins are a touch green, leaving bell pepper flavors on a wine that finishes tight.",Follies Cabernet Sauvignon-Touriga Nacional,86,13.0,Bairrada,,Napa-Sonoma,Roger Voss,@vossroger,Aveleda 2004 Follies Cabernet Sauvignon-Touriga Nacional Red (Bairrada),Cabernet Blend,Aveleda
10343,US,"This is a co-ferment (with native yeast) of 45% Viognier, 30% Marsanne and 25% Roussanne. Exceptional details and mouth-pleasing textures lend extra pleasure throughout this Rhône white blend. Green melon, cucumber and tart tropical fruits carry the succulent and refreshing palate on through a deep dive into an immaculate finish.",Spiral 36,92,28.0,Oregon,Applegate Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Cowhorn 2016 Spiral 36 White (Applegate Valley),Rhône-style White Blend,Cowhorn
10478,Portugal,"Crushed strawberry aromas, followed by flavors that are fresh, sweet and a palate that has the delicious prickle of a young wine. Screwcap.",Casal Garcia,84,8.0,Vinho Verde,,Columbia Valley,Roger Voss,@vossroger,Aveleda 2009 Casal Garcia Rosé (Vinho Verde),Rosé,Aveleda
10517,France,"A big, ripe powerful wine, rich with black berry and sweet plum flavors. The wine shows density and tight, dark tannins that promise some good aging. The balance is finished with sweet and sour acidity and a concentrated finish.",,89,20.0,Bordeaux,Graves,Central Valley,Roger Voss,@vossroger,Grand Enclos du Château de Cérons 2005  Graves,Bordeaux-style Red Blend,Grand Enclos du Château de Cérons
