id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
3762,US,"As Barbara Streisand might have said, “Hello, gorgeous.” With brisk acidity that's almost tingly, this is basically dry, yet the exotic tropical fruit, peach and honeysuckle flavors are so pure, ending with a sweet finish. It's the perfect accompaniment to Asian-fusion fare.",Paragon Vineyard,92,17.0,California,Edna Valley,Central Coast,,,Tangent 2011 Paragon Vineyard Viognier (Edna Valley),Viognier,Tangent
3921,US,"An especially chilly vintage in the always-cool Santa Maria Valley has resulted in an intense, young Syrah that is dry, tannic and dramatic. Despite its tightness, the flavors of cherry jam, bacon, cola and black pepper explode deliciously. Extremely low yields in the vineyard give this Syrah a density that will allow it to age for 6–8 years, though with decanting, it's fine to drink now.",Tinaquaic Vineyard,94,46.0,California,Santa Maria Valley,Central Coast,,,Foxen 2010 Tinaquaic Vineyard Syrah (Santa Maria Valley),Syrah,Foxen
3951,US,"Try giving this Pinot Noir 5–6 years in the cellar. It's not that it's undrinkable now, but it's immature, offering just a hint of what it wants to be. The fruit is ripe and jammy, suggesting red cherries and pomegranates, and the acidity is juicy and tart. Pinots from this vineyard are known to age well.",Keefer Ranch,89,41.0,California,Russian River Valley,Sonoma,,,Amelle 2008 Keefer Ranch Pinot Noir (Russian River Valley),Pinot Noir,Amelle
3978,US,"Previously called Cuvée Le Blanc, this Rhone-style white blend is 62% Viognier, 26% Roussanne and 12% Marsanne. The wine is a bit dull, as if the fruit has already begun oxidizing. The finish falls off a cliff.",Masterpiece Reserve White Wine,83,,Washington,Yakima Valley,Columbia Valley,Paul Gregutt,@paulgwine ,Kana 2007 Masterpiece Reserve White Wine White (Yakima Valley),White Blend,Kana
4035,Argentina,"Black-fruit aromas are accented by notes of licorice, green herbs and grass. This is full and chunky, but a bit hollow in mouthfeel. Pronounced tartaric acidity results in surface-level pop along with hollowness, while lactic oak and coconut flavors on the finish are familiar for Argentine Cabernet.",Altitud,89,26.0,Mendoza Province,Tupungato,Columbia Valley,Michael Schachner,@wineschach,Andeluna 2013 Altitud Cabernet Sauvignon (Tupungato),Cabernet Sauvignon,Andeluna
4059,US,"This wine, boosted by 8% Syrah, is relatively light in the glass, showing vanilla and plush red cherries on the nose. The palate offers lots of baking spices and touches of dried herbs, but is based primarily on rose petals and ripe olallieberries.",Beguiling,90,69.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Law 2012 Beguiling Grenache (Paso Robles),Grenache,Law
4150,US,"This offers big bursts of ripe cherry and raspberry jam, but that richness is complicated by minerality, earthiness and firm tannins, giving it true complexity. It's not very subtle, and you might think it's a Grenache if you didn't know what you were tasting, but it's certainly delicious. Drink over the next few years.",Les Galets,91,60.0,California,Arroyo Grande Valley,Central Coast,,,Laetitia 2009 Les Galets Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia
4178,US,"Plenty of crisp acidity balances the citrus, tropical fruit and pear flavors in this ripe Chardonnay. There's also a strong jacket of smoky oak with its buttered toast and vanilla richness. The result will please Chard lovers at a good price.",Lot 361,86,15.0,California,Atlas Peak,Napa,,,Cameron Hughes 2011 Lot 361 Chardonnay (Atlas Peak),Chardonnay,Cameron Hughes
4286,Austria,"This firmly structured wine brings out the spiciness of Blaufränkisch, boosting its structure. Beck's entry-level wine is finely crafted, the tannins and ripe berry fruits balancing well with the freshly grated nutmeg and final sweetness. Screwcap.",,87,23.0,Burgenland,,Finger Lakes,Roger Voss,@vossroger,Judith Beck 2007 Blaufränkisch (Burgenland),Blaufränkisch,Judith Beck
4293,US,"After helping Liquid Farm launch to Chardonnay success, the Dragonette crew took their own stab at making the white grape, and have succeeded wildly. Extremely pithy aromas of lime and yellow grapefruit meet with yogurt, kiwi and chive on the zesty nose, which unleashes a citrus explosion once sipped of lime peels, tangerine flesh and skin, and yellow apples in the midpalate.",Duvarita Vineyard,93,60.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Dragonette 2014 Duvarita Vineyard Chardonnay (Santa Barbara County),Chardonnay,Dragonette
4374,US,"The reductive scent of rubber meets with deep blackberry on the nose. The palate proves more interesting, with mocha and espresso notes laid over blackberry fruit, all framed in strong tannins.",Family Reserve,85,35.0,California,Carmel Valley,Central Coast,Matt Kettmann,@mattkettmann,Joullian 2011 Family Reserve Syrah (Carmel Valley),Syrah,Joullian
4417,Chile,"This extracted, dark-colored Cabernet Sauvignon opens with olive, herb and blackberry aromas. In the mouth, it's round as a ball but not overly dense or tannic. Burnt, charred flavors of plum and berry come with a saucy, savory accent, while this finishes with herbal notes and unresolved tannins. Drink through 2020.",Conforme,90,35.0,Curicó Valley,,New York Other,Michael Schachner,@wineschach,Puntí Ferrer 2012 Conforme Cabernet Sauvignon (Curicó Valley),Cabernet Sauvignon,Puntí Ferrer
4425,Argentina,"Reduced rubbery aromas of blackberry and black currant come with a touch of mushroom. This is extracted, heavy and blocky on the palate, while baked blackberry flavors are massive but short on elegance. Bitter coffee flavors, rugged tannins and stickiness make for a heavy finish.",La Encerrada Estate Vineyard,87,16.0,Mendoza Province,Mendoza,Finger Lakes,Michael Schachner,@wineschach,Benegas 2011 La Encerrada Estate Vineyard Malbec (Mendoza),Malbec,Benegas
4492,US,"This is a good, sound, everyday Chardonnay. It's very dry and crisp in Central Coast acidity, with mineral-laded flavors of lemons, limes, apples and pineapples, touched with vanilla and buttered toast.",,87,18.0,California,Monterey County,Central Coast,,,Carmel Road 2008 Chardonnay (Monterey County),Chardonnay,Carmel Road
4524,France,"A solid, structured cru wine with a fine line in tannins and black-cherry fruits. It is dense with a firm, dry core. Surrounding it are ripe fruits and acidity. A wine to keep a few more months, so drink from late 2017.",,90,22.0,Beaujolais,Saint-Amour,Washington Other,Roger Voss,@vossroger,Domaine des Vieilles Caves 2015  Saint-Amour,Gamay,Domaine des Vieilles Caves
4578,France,"This wine is ripe, full of yellow fruits that are balanced with crisp acidity. That gives a balanced wine that is juicy, perfumed and rich. The aftertaste is equally attractive, showing lemon-zest flavor.",,88,25.0,Burgundy,Mâcon La Roche Vineuse,Willamette Valley,Roger Voss,@vossroger,Chanson Père et Fils 2014  Mâcon La Roche Vineuse,Chardonnay,Chanson Père et Fils
4626,France,"Bright red fruit aromas are followed by flavors of fresh berries and caramel. This is a light, crisp, soft rosé refreshed by intense finishing acidity.",Rosé,85,,Loire Valley,Chinon,Sonoma,Roger Voss,@vossroger,Domaine du Grand Bouqueteau 2007 Rosé Cabernet Franc (Chinon),Cabernet Franc,Domaine du Grand Bouqueteau
4627,US,"The private project of veteran winemaker Robert Brittan, the limited-production wines under his own label are treasures. This is his inaugural release. Both fruit ripeness and meaty depth are here in abundance, with a complex mix of tree fruits and stone fruits, streaks of earth and a fine layering of chocolate. This is a wine you excavate as much as drink; it's full of surprises.",Basalt Block,92,45.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Brittan Vineyards 2006 Basalt Block Pinot Noir (Willamette Valley),Pinot Noir,Brittan Vineyards
4726,US,"This small-production Chardonnay (only 272 cases) is exceptionally rich and ripe, as Williams Selyem Chardonnays consistently are. Intense flavors of tropical fruit and pear pie (with a smoky, buttery crust) make for a powerful palate. The acidity is mouthwatering. This is the ideal wine for cracked crab and a sourdough baguette with butter.",Drake Estate Vineyard,94,65.0,California,Russian River Valley,Sonoma,,,Williams Selyem 2011 Drake Estate Vineyard Chardonnay (Russian River Valley),Chardonnay,Williams Selyem
4765,Italy,"Here's a pure expression of the hearty Montepulciano grape with bright berry flavors, thick extraction and a chewy, succulent texture. It's sticky and jammy-sweet in places and thick on the palate.",Radicosa,89,75.0,Southern Italy,Puglia,South Coast,,,Tenuta Coppadoro 2004 Radicosa Montepulciano (Puglia),Montepulciano,Tenuta Coppadoro
4785,US,"The fruit is forward and tart, mixing berries, cherries and plums; and the tannins almost disappear in a pillowy cloud. Up front this is a delicious wine, that seems to disappear in the middle and then return for a spicy flourish in the finish, marred a bit by a dominating chalkiness and a hint of dill.",Phinney Hill Vineyard,85,26.0,Washington,Washington,Washington Other,Paul Gregutt,@paulgwine ,TimberRock 2005 Phinney Hill Vineyard Cabernet Sauvignon (Washington),Cabernet Sauvignon,TimberRock
4813,US,"Fine-grained tannins cradle juicy blackberry and blueberry around a complex character of graphite and smoke. Full bodied, the wine is nicely balanced, with acidity behind the strength, finishing with length and grace.",,92,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Michael-Scott 2012 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Michael-Scott
4868,France,"Typically fresh and fruity, this strawberry-jelly flavored wine is light, ripe and soft. With fresh acidity and only a hint of tannins, it is ready to drink.",Domaine Pignard,85,13.0,Beaujolais,Beaujolais,Sonoma,Roger Voss,@vossroger,Jean-Claude Debeaune 2012 Domaine Pignard  (Beaujolais),Gamay,Jean-Claude Debeaune
4932,US,"Billowy, expansive tannins remain round and approachable on the palate of this generously ripe wine, juicy in black cherry and plum. The robust fruit is complemented by savory tinges of cedar and leather.",,90,34.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Louis M. Martini 2013 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Louis M. Martini
4937,US,"Aromas of black plums, medicinal sour cherries and toasted nuts seem sweet and oxidative—like a fortified wine. With that in mind, this is a table wine, and it tastes unexpectedly dry. Mild tannins and yielding acids encase the dominant sour-cherry flavor.",,83,16.0,Virginia,Virginia,Columbia Valley,,,Molliver Vineyards 2008 Norton (Virginia),Norton,Molliver Vineyards
4955,Portugal,"With the classic tongue-tickle of young Vinho Verde, this fresh, crisp and off-dry wine is immediately drinkable. It has ripe orange and sweet citrus fruitiness, and plenty of acidity.",Vera Branco,85,12.0,Vinho Verde,,Sierra Foothills,Roger Voss,@vossroger,Obrigado 2014 Vera Branco White (Vinho Verde),Portuguese White,Obrigado
4975,US,"Young, spicy and forward, this immediately accessible wine is a bowl of cherry candy, backed with pineapple highlights from natural acidity. It's full in the mouth, still with primary fruit flavors, but the structure to age gracefully over the next five to eight years.",Hyland Vineyard,91,55.0,Oregon,McMinnville,Willamette Valley,Paul Gregutt,@paulgwine ,Soléna 2014 Hyland Vineyard Pinot Noir (McMinnville),Pinot Noir,Soléna
4981,France,"Soft and fruity, this is an attractive, light and perfumed rosé. It has delicious vanilla flavors, red and white fruits all laced with a good citrus element and a bright aftertaste. Screwcap.",,85,13.0,Southwest France,Côtes de Gascogne,Oregon Other,Roger Voss,@vossroger,Domaine Guillaman 2012 Rosé (Côtes de Gascogne),Rosé,Domaine Guillaman
5029,US,"Offering fine flavor for the price, this release emphasizes spice over fruit, with a sharp, slightly herbal edge. Crisp apple and pear show ginger highlights. Drink this lightly chilled with some spicy Thai food.",,88,14.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Rainstorm 2014 Pinot Gris (Oregon),Pinot Gris,Rainstorm
5125,France,"The nose is fresh but shows complete restraint. The palate gently draws pure Comice pear fruit, its ripeness tempered with ample clean freshness. A streamlined precise slenderness characterizes this bone-dry, restrained and therefore utterly elegant Pinot Gris. It's a class act to drink from now through 2030.",Réserve,94,28.0,Alsace,Alsace,Napa-Sonoma,Anne Krebiehl MW,@AnneInVino,Trimbach 2015 Réserve Pinot Gris (Alsace),Pinot Gris,Trimbach
5229,US,"A full seven years old, this wine is amber in color. Aromas of dried apple and orange peel, honey and brown sugar fill the glass. It's supremely rich, honeyed and layered, showing exquisite depth and balance as well as exceptional length.",Single Berry Select,95,200.0,Washington,Columbia Gorge (WA),Washington Other,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle & Dr. Loosen 2008 Single Berry Select Riesling (Columbia Gorge (WA)),Riesling,Chateau Ste. Michelle & Dr. Loosen
5340,Italy,"Truly enjoyable, this has loads of fizzy bubbles and sweet tones of strawberry and raspberry tart. This sweet, sparkling red wine is made with low atmospheric pressure, giving it a soft, creamy feel.",,85,19.0,Piedmont,Piedmont,Sonoma,,,Borgo Maragliano 2011 Brachetto (Piedmont),Brachetto,Borgo Maragliano
5401,US,"Subtle and steely, this Pinot Gris is crisp and lemony. It has plenty of citrus amidst a core of herbs and flowers. The grapes are sourced from the organic vineyards of Guinness McFadden in the Potter Valley area of Mendocino County.",McFadden Farm,87,20.0,California,Mendocino,Sierra Foothills,Virginie Boone,@vboone,Horse & Plow 2012 McFadden Farm Pinot Gris (Mendocino),Pinot Gris,Horse & Plow
5456,US,"This is a pretty ordinary Pinot Noir that's dry and brisk in acidity, with thinned-down cherry skin, pomegranate and cola flavors. Loses a point for some bitterness in the finish.",,82,20.0,California,Central Coast,Central Coast,,,Hess Select 2010 Pinot Noir (Central Coast),Pinot Noir,Hess Select
