id,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
775,Spain,"Pure apple, peach and melon aromas precede a fresh, tangy palate with depth, minerality and complexity. Tangerine and lemon-lime flavors are pure as glacial ice, while lime and apple flavors control the finish. Drink through summer 2016.",Esencia Diviña,91,23.0,Galicia,Rías Baixas,Willamette Valley,Michael Schachner,@wineschach,Adegas Gran Vinum 2014 Esencia Diviña Albariño (Rías Baixas),Albariño,Adegas Gran Vinum
794,Italy,"A 50-50 blend of Inzolia and Viognier, this feels slender and tight on the palate, with a drying note of talcum powder behind the flavors of citrus, honeysuckle and stone fruit.",Barbazzale,87,14.0,Sicily & Sardinia,Sicilia,Finger Lakes,,,Cottanera 2011 Barbazzale White (Sicilia),White Blend,Cottanera
796,France,"This tastes light and fruity. Its great swathe of acidity cuts through the orange and red fruit flavors, lending crispness and a fresh finish.",Aix,90,19.0,Provence,Coteaux d'Aix-en-Provence,Willamette Valley,Roger Voss,@vossroger,Domaine Saint-Aix 2011 Aix Rosé (Coteaux d'Aix-en-Provence),Rosé,Domaine Saint-Aix
810,Chile,"Despite mild high-tone and mulchy notes, the nose on this Carmenère deals woody aromas, a touch of tree bark and earthy berry scents. A plush, fleshy palate is moderate in structure, with earthy raspberry and black-plum flavors that finish meaty and savory. Drink now.",1865 Single Vineyard,90,20.0,Maule Valley,,North Coast,Michael Schachner,@wineschach,San Pedro 2012 1865 Single Vineyard Carmenère (Maule Valley),Carmenère,San Pedro
811,US,"With 6 Rhône varieties, including Viognier, this is a fresh, fruity wine meant to be consumed within the next five years. It's strong in cherry, blackberry and other berry flavors, with the smoky vanilla of oak.",Rhône Red Wine,87,40.0,California,Central Coast,Central Coast,,,Clos La Chance 2005 Rhône Red Wine Red (Central Coast),Rhône-style Red Blend,Clos La Chance
813,US,"This boasts appealing tropical fruit flavors that have been generously oaked. The honey quality lends smoothness and a round mellowness, and the finish is quite dry. It shows a softness some may fault, but this is ultimately delicious, and it will be a great accompaniment to rich shellfish.",Estate,90,28.0,California,Oak Knoll District,Napa,,,Monticello Vineyards 2010 Estate Chardonnay (Oak Knoll District),Chardonnay,Monticello Vineyards
826,France,"This cuvée is based on the 2014 vintage, with 40% reserve wine added for richness and maturity. It delivers intense red fruit along with equally intense acidity. With the dry crispness that's a hallmark of the producer, it's balanced, and bright, with a mineral texture.",Insouciance Brut Rosé,91,50.0,Champagne,Champagne,Columbia Valley,Roger Voss,@vossroger,Huré Frères NV Insouciance Brut Rosé  (Champagne),Champagne Blend,Huré Frères
836,US,"With its excellent concentration of pure fruit power, this is like taking your mouth through a 100 yard dash of raspberry, blueberry and black cherry fruit, right down the heart of the throat. Along the way you find a tight wrapping of rock and espresso, but it's the snappy, sappy fruit that really shines here. Great length.",Morrison Lane,93,45.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,K Vintners 2008 Morrison Lane Syrah (Walla Walla Valley (WA)),Syrah,K Vintners
856,Spain,"At first this smells raw and oaky, so much so that notes of paint and paste are as prominent as vanilla. In the mouth, however, this is a fresh wine with tomatoey acidity. Flavors of baked berry, plum and raisin blend with herbal notes, while the finish is long and tastes of vanilla and spice.",Crianza,88,21.0,Northern Spain,Rioja,Napa-Sonoma,Michael Schachner,@wineschach,Vivanco 2010 Crianza  (Rioja),Tempranillo,Vivanco
885,Italy,"Cavallotto (Tenuta Bricco Boschis) offers a dark and powerful Riserva with a masculine, brooding personality complete with black spice, peppercorn, licorice, cola, prune and blackberry preserves. The wine concludes with a soft, velvety mouthfeel.",Riserva Vignolo,91,98.0,Piedmont,Barolo,Willamette Valley,,,Cavallotto 2005 Riserva Vignolo  (Barolo),Nebbiolo,Cavallotto
888,Australia,"Full bodied and warm, this is a ripe, fruit-driven style that's made for immediate enjoyment. Grapy, plummy fruit adds notes of baking spices and chocolate on the supple finish.",,87,12.0,South Australia,South Australia,Southern Oregon,Joe Czerwinski,@JoeCz,Paringa 2015 Cabernet Sauvignon (South Australia),Cabernet Sauvignon,Paringa
901,US,"From the only Riesling vines planted in the Walla Walla AVA, this Figgins wine club-only selection makes you wish for more. It has lovely layering of citrus pith and rind flavors, a mouth-cleansing minerality, and exceptional depth of flavor. Finished completely dry, it registers just 12% alcohol.",Estate,90,30.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Figgins 2013 Estate Riesling (Walla Walla Valley (WA)),Riesling,Figgins
910,France,"This is a honeyed, sweet wine (a fact not indicated on the label). Spice is surrounded by ripe fruits, apricot and lychee, with added pepper. Some citrus acidity comes through at the end. Drink now.",Steinklotz Grand Cru,89,25.0,Alsace,Alsace,Sierra Foothills,Roger Voss,@vossroger,Helfrich 2009 Steinklotz Grand Cru Gewurztraminer (Alsace),Gewürztraminer,Helfrich
926,US,"An old-vine field blend of Gewürztraminer, Trousseau Gris and Riesling, this vintage is tiny in production but boldly delicious in flavor and intent. Bright pretty aromatics of honeysuckle meet a balanced layering of creamy white peach, apple and wild vanilla, blessed by supportive acidity.",Compagni Portis,94,30.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Carlisle 2015 Compagni Portis White (Sonoma Valley),White Blend,Carlisle
932,Italy,"This opens with raw oak and toasted hazelnut aromas. The closed, bracing palate lacks fruit richness, offering instead oak-driven spice notes bolstered with astringent tannins.",Colle del Gelso,85,50.0,Piedmont,Barbaresco,Sierra Foothills,Kerin O’Keefe,@kerinokeefe,Cascina Saria 2013 Colle del Gelso  (Barbaresco),Nebbiolo,Cascina Saria
961,France,"The aromas of this wine are slightly high-toned, offering bright notes of apple skin, tart cherry and small red-berry fruit. A touch of black pepper livens up the medium-weight palate and spices up the clean finish.",Continuité de Nature,86,25.0,Languedoc-Roussillon,Minervois La Liviniere,Sonoma,Lauren Buzzeo,@laurbuzz,Château Maris 2009 Continuité de Nature Carignan (Minervois La Liviniere),Carignan,Château Maris
968,US,"All six Bordeaux varieties are incorporated here, half being Cabernet Sauvignon from Walla Walla's Pepperbridge vineyard. A smooth entry brings up a flavorful mix of ripe strawberry, red plum and black cherry fruits. The wine is somewhat liquorous, with the alcohol showing in a finish tasting of Bourbon-soaked cherries.",Private Blend,91,28.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Nodland 2009 Private Blend Red (Columbia Valley (WA)),Bordeaux-style Red Blend,Nodland
973,US,"Succulent and crisp; those two words are what you want in a California Pinot Gris, and you get them here. The pear, pineapple, peach and fig flavors are balanced with refreshing acidity, while a touch of oak and sur lie aging adds accents of smoke and creamy vanilla.",,90,20.0,California,Sonoma Coast,Sonoma,,,MacMurray Ranch 2006 Pinot Gris (Sonoma Coast),Pinot Gris,MacMurray Ranch
991,US,"There's a bittersweet tartness to the tannin profile within this wine that is otherwise dusted in cedar, dried herb and black currant. With a big, full-bodied presence of oak, it shows ripe and robust fruit character and plenty of bite.",District Collection,86,85.0,California,St. Helena,Napa,Virginie Boone,@vboone,Raymond 2013 District Collection Cabernet Sauvignon (St. Helena),Cabernet Sauvignon,Raymond
994,Austria,"Cinnamon-scented plums are written all over this. This was made to be smooth and mellow and the pliable, soft, plummy fruit notes achieve this wonderfully. The palate remains medium-bodied and balanced on this easy-drinnking red.",Small Hill,89,17.0,Burgenland,,Long Island,Anne Krebiehl MW,@AnneInVino,Hillinger 2014 Small Hill Red (Burgenland),Red Blend,Hillinger
1008,Italy,"You'll find scents of honeysuckle, jasmine and yellow peach on this fun sparkler. The rich palate shows ripe apricot, candied citrus zest and a confectionary note alongside lightly foaming bubbles.",,87,,Veneto,Valdobbiadene Superiore di Cartizze,North Coast,Kerin O’Keefe,@kerinokeefe,Tenuta Sant'Anna NV  Valdobbiadene Superiore di Cartizze,Glera,Tenuta Sant'Anna
1024,US,"This is a strong, oaky Chardonnay. It's crisp in acidity and forward in pineapple jam, lemon custard and vanilla meringue flavors. If you like the ripe, California style, it's for you.",Lucia Highland Vineyard,88,23.0,California,Santa Lucia Highlands,Central Coast,,,Manzoni 2006 Lucia Highland Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Manzoni
1033,US,"This is one of the only Rieslings to come out of the valley. The aromas are reserved for the variety, with notes of lime leaf, citrus, Bosc pear and nut oil. The palate drinks dry, and is flavorful, with abundant stone-fruit and citrus notes that linger. It seems a bit heavy handed but still brings enjoyment.",Estate,89,30.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Figgins 2016 Estate Riesling (Walla Walla Valley (WA)),Riesling,Figgins
1036,Spain,"Lemon and white-flower aromas are modest but friendly and inviting. This shows size and roundness on the palate, with lemony acidity. Lemon, green apple and pineapple flavors finish long and steady. Drink now.",,89,19.0,Galicia,Rías Baixas,Central Coast,Michael Schachner,@wineschach,Pazo San Mauro 2014 Albariño (Rías Baixas),Albariño,Pazo San Mauro
1043,Italy,"Structured but accessible, it opens with aromas of mature black cherry, raisin, leather, cake spices and coffee. The round, soft palate delivers fleshy black plum, cinnamon, clove and licorice layered with a milk chocolate note. It's not the most complex Brunello out there but it has succulent fruit and firm tannins. Drink through 2018.",Riserva,89,70.0,Tuscany,Brunello di Montalcino,Southern Oregon,Kerin O’Keefe,@kerinokeefe,Il Poggiolo 2008 Riserva  (Brunello di Montalcino),Sangiovese,Il Poggiolo
1049,Italy,"Romitorio di Santedame delivers the elegance and storied tradition of Tuscany in a refined, sophisticated package. Bright notes of cherry, cassis and white almond give a fresh edge to the wine's rich concentration.",Romitorio di Santedame,92,80.0,Tuscany,Toscana,Oregon Other,,,Ruffino 2005 Romitorio di Santedame Red (Toscana),Red Blend,Ruffino
1054,France,"Firm and tannic, a wine that, at this stage, is putting structure before fruit. That will change over 4–5 years as the dry tannins soften into the ripe plum and cranberry juice fruits underneath. While not weighty, this is a delicious, well-crafted wine.",Les Grands Epenots Premier Cru,90,,Burgundy,Pommard,Central Valley,Roger Voss,@vossroger,Roux Père et Fils 2006 Les Grands Epenots Premier Cru  (Pommard),Pinot Noir,Roux Père et Fils
1062,US,"A five-grape Bordeaux-style blend from the estate vineyard, this has lovely aromatics, as well as firm yet supple tannins. The black fruits are dotted with details of licorice, black tea and coffee. It's smooth and balanced through the lengthy finish, and continues to improve overnight, suggesting it also has serious aging potential.",Perigee Estate Seven Hills Vineyard,94,50.0,Washington,Walla Walla Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,L'Ecole No. 41 2010 Perigee Estate Seven Hills Vineyard Red (Walla Walla Valley (WA)),Bordeaux-style Red Blend,L'Ecole No. 41
1070,US,"All whole cluster fermented, this was given 22 months in neutral wood. It remains fresh and clean, with berry and cherry fruit flavors, and a moderately sweet candy impression. There's a touch of wet rock also, and a textural, persistent finish. Drink now through 2023.",Momtazi Vineyard Rumi,91,65.0,Oregon,McMinnville,Willamette Valley,Paul Gregutt,@paulgwine ,Maysara 2012 Momtazi Vineyard Rumi Pinot Noir (McMinnville),Pinot Noir,Maysara
1077,US,"Ethereal and light, this is an understated Chardonnay for the producer, who offers several variations on the grape this vintage, this one sourced from an Eastside Road estate vineyard. Beeswax, tropical papaya and pear are the highlights, with a finish dusted in vanilla.",Single Deck,88,30.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Murphy-Goode 2013 Single Deck Chardonnay (Russian River Valley),Chardonnay,Murphy-Goode
1078,New Zealand,"This medium-bodied Sauvignon's aromas show a pronounced grassy, passion-fruit character, while the flavors are based on melon, but also boast strongly herbal overtones, culminating in a slightly sour, passion-fruit finish.",,86,18.0,Martinborough,,Columbia Valley,Joe Czerwinski,@JoeCz,Stonecrop 2007 Sauvignon Blanc (Martinborough),Sauvignon Blanc,Stonecrop
1090,Italy,"This medium-bodied, easygoing red offers aromas of blue flowers, dark berry, underbrush and a whiff of cake spice. The palate delivers blackberry, red currant, ground pepper and a note of star anise alongside firm, refined tannins. An almond note backs up the finish.",,88,19.0,Piedmont,Dogliani,Central Coast,Kerin O’Keefe,@kerinokeefe,Poderi Luigi Einaudi 2013  Dogliani,Dolcetto,Poderi Luigi Einaudi
1099,France,"A blend from different vineyards of the Fleurie appellation, this wine is deliciously elegant and floral. Crisp red fruits are sustained by acidity and a juicy character. As often with this appellation, it is a wine to age and will be better from 2018.",,92,25.0,Beaujolais,Fleurie,Napa,Roger Voss,@vossroger,Domaines Dominique Piron 2015  Fleurie,Gamay,Domaines Dominique Piron
1118,Spain,"Ripe and sweet, with lush, raisiny aromas. The palate is flush, deep and layered, with baked berry, prune, toast and coffee flavors. This is a lot like Vall Llach's signature '07, but it's a bit more restrained and at $50 it's a better deal than the $95 wine. Still, it's a heavyweight to drink now through 2013.",Idus,90,50.0,Catalonia,Priorat,Sonoma,Michael Schachner,@wineschach,Vall Llach 2007 Idus Red (Priorat),Red Blend,Vall Llach
